,6,13,25,27,28,10,23,24
TCGA-52-7812-01,-9.787592,26.918674,-11.397179,8.080225,-6.4611683,1.8641413,-14.772391,1.0796767
TCGA-94-8490-01,-16.228449,-24.11722,-2.7500787,-4.726591,-12.222104,1.689728,-25.609507,-13.619232
TCGA-22-5482-01,-14.764514,-15.005959,-4.87187,-6.037045,-11.167129,2.3793056,-12.630925,1.5263684
TCGA-21-5782-01,-19.395666,-2.267495,5.2012877,-5.5545645,-13.521161,1.532903,-6.4518356,-2.989086
TCGA-77-8008-01,-15.288764,6.867302,-6.4696155,-7.5437098,-11.847702,1.0349126,-6.212129,11.721336
TCGA-22-4609-01,-17.456175,6.6671042,-9.203774,-2.9806247,-11.384852,2.016464,-12.526826,-4.1819644
TCGA-43-8115-01,-16.080738,-0.94769526,3.5658042,-2.7454417,-13.607931,1.8476485,-8.631372,-1.7687492
TCGA-85-7697-01,-20.041235,-7.18071,-0.7792954,-3.4377465,-12.480824,2.0773163,-7.641514,2.263464
TCGA-85-A4CN-01,-15.901488,-19.83614,0.5903797,-4.7001305,-12.738474,1.0806739,-12.61146,-2.8613262
TCGA-O2-A52N-01,-15.416772,4.090832,-5.6157455,-6.775816,-12.625762,1.064658,-9.14794,12.011501
TCGA-46-6026-01,-17.33774,-12.170578,-2.9319572,-2.3077831,-13.847358,2.5570061,-16.992538,-31.280909
TCGA-85-7710-01,-11.743289,11.142777,-2.6167824,-2.637535,-8.61593,1.8537437,-12.344578,-6.766892
TCGA-85-8664-01,-11.784819,2.726314,4.8601937,-4.356591,-12.851678,0.18028307,-17.918877,-6.9017143
TCGA-43-A474-01,-13.159022,-20.264133,-6.007989,-8.545173,-11.222367,2.0392346,-16.908854,-11.817856
TCGA-96-A4JL-01,-16.007832,13.257798,11.8923645,-0.90949935,-9.57731,3.1410995,-16.177313,-6.139157
TCGA-NC-A5HO-01,-15.531087,-8.049618,5.185848,-5.0281835,-11.12932,1.8910842,-5.456973,-1.6771376
TCGA-77-8133-01,-17.959429,-11.000384,4.920887,-2.3178017,-14.35464,2.145933,-17.682419,-7.653519
TCGA-22-5473-01,-14.199639,-8.1251135,-7.3203945,-5.824326,-9.9845705,1.3847536,-19.77679,2.9787662
