TCGA-DD-AAW0-01,-14.095383,-8.232229,2.0219166,-0.4928319,-1.1141604,2.0287068,1.6490362,-3.6518419,-0.22716972,-7.108309
TCGA-ED-A66X-01,-13.38697,-3.2567482,3.506251,-0.56304467,0.68315417,3.2898726,1.9486393,2.0512784,1.160439,-4.587103
TCGA-DD-AAC8-01,-11.483484,15.168882,1.9655578,-1.4976683,0.01722351,1.6291559,0.12656896,4.5376945,-13.599288,7.10795
TCGA-FV-A3I1-01,-15.682229,5.301351,2.7672267,-0.33875287,0.22552341,3.2495096,0.673284,2.2079833,6.109685,-3.5796678
TCGA-RC-A7S9-01,-11.580027,-8.419026,5.794714,-3.662093,3.0472496,3.0322945,0.1160646,-23.46021,8.709324,0.4728323
TCGA-ZP-A9D2-01,-16.341675,4.4004517,3.669694,-1.6868639,1.5387392,3.4584343,1.7864034,12.23576,6.8890476,1.4001962
TCGA-G3-A5SL-01,-10.517993,0.70930165,0.94495314,-0.39258912,-1.8001187,0.9615331,1.5229889,-3.8196304,-2.2963178,11.8104
TCGA-DD-A3A2-11,-10.420224,-21.261658,1.7977864,-0.7911034,-1.8149016,1.4068134,1.8911147,-14.868769,15.477335,-15.664677
TCGA-CC-A3M9-01,-12.421804,13.664755,3.421999,-1.2421961,2.3142612,3.830008,0.023801371,14.0707855,4.198236,-2.961931
TCGA-BC-A216-01,-15.761985,-1.0344009,4.7426295,-3.7882674,1.3480035,3.5419686,0.043050066,0.06366901,5.8523345,-4.319868
TCGA-ED-A7XP-01,-14.921588,3.3995059,2.0042617,-1.0919691,-1.5501008,2.3895178,1.167363,-15.234343,9.502537,-8.907223
TCGA-BC-A10T-11,-11.4443445,-17.044916,2.0928688,-1.5784932,-1.3190402,1.2969867,1.4219862,0.5889365,3.4811847,-6.8842335
TCGA-DD-A11A-01,-12.754902,-2.3944464,3.2163088,-2.229782,0.411943,2.6921928,0.4840312,-1.2765458,2.64032,4.122278
TCGA-DD-A73B-01,-11.690989,-9.605786,2.7347536,-2.2267458,-0.13523614,1.7170024,1.4162785,-16.707567,4.633914,2.4763403
TCGA-DD-AACA-02,-9.26227,3.929701,2.7977479,-2.8567102,1.1694062,1.8751531,0.089782946,-14.39425,-7.2172437,11.472911
TCGA-DD-AACA-01,-10.603888,7.315315,2.4198494,-1.7823946,1.5425515,2.94594,-0.09621574,-11.448201,-8.846364,10.100624
TCGA-DD-A1EH-01,-11.461796,-5.8632894,3.4017072,-1.581769,0.31596208,3.4818194,2.5865035,-3.7266858,4.229057,1.3667532
TCGA-DD-AA3A-01,-11.950087,-1.9577947,4.2576795,-2.1689258,2.1880932,3.9258811,1.4310068,-16.089228,14.265179,-8.151634
TCGA-RG-A7D4-01,-12.861318,10.138024,3.6956267,-1.1296469,1.2152053,3.5738666,-0.35441652,26.62665,-3.5289254,0.7889
TCGA-FV-A2QR-11,-13.5360155,-12.676574,2.6287093,-1.4236944,-0.7058244,2.4484382,1.1493273,-0.40924972,3.1828663,-7.450017
TCGA-DD-A73F-01,-15.35247,-2.3628528,3.7818768,-0.38317353,2.5609298,4.958958,0.35389924,9.779818e-05,3.26523,-3.8574412
TCGA-WX-AA46-01,-10.602568,-14.722282,1.046464,-0.30516157,-1.9980626,0.74654645,1.8816088,-3.609466,-0.28241614,-0.5227562
TCGA-K7-AAU7-01,-18.613955,11.2547035,4.230228,-2.1615992,1.5616827,4.371553,0.399181,20.631279,2.6138747,0.66857827
TCGA-DD-A3A2-01,-10.559325,-15.651899,2.8079972,-1.9370087,-0.6749801,1.5877149,1.0467921,-22.566772,4.71021,2.1063488
TCGA-EP-A26S-01,-11.125435,0.7881301,2.315501,-2.3283038,-0.042058777,2.132758,0.647932,-8.657332,-7.0299816,7.6303725
TCGA-DD-A1EG-11,-12.340918,-17.627817,2.2422783,-0.91408366,-1.2440648,1.5462825,1.9174114,1.6542735,4.7547674,-8.103292
TCGA-FV-A2QQ-01,-13.134943,-3.0727386,3.2513888,-1.2440133,0.28250328,3.6232607,0.6193188,12.159293,-0.23034647,7.350214
TCGA-3K-AAZ8-01,-8.554361,-9.157996,1.5752811,-0.6308077,-0.818274,1.3434671,1.2130762,-0.11436005,-6.662304,9.698559
TCGA-DD-A3A5-01,-11.820462,-10.782149,3.2458172,-0.7871197,-0.15311143,3.1066844,0.64892155,-5.091642,-0.7706363,-0.915995
TCGA-DD-AADP-01,-12.333016,-6.0957346,2.7747731,-1.1079668,-0.12670839,2.9051464,1.6330726,-3.8318357,-4.0527425,4.0927935
TCGA-CC-5259-01,-10.100332,-4.9272027,5.5309396,-4.213789,2.3679657,3.9832253,-0.82318676,-13.692924,9.592026,-9.629937
TCGA-DD-AAD2-01,-14.280078,-4.0735717,2.0788808,0.11531789,-0.8113199,2.5607007,1.800857,-6.5654745,1.0873792,-6.9770317
TCGA-ES-A2HT-01,-10.954241,-11.744923,1.9640042,-0.25201362,-1.4965351,2.2711408,2.0309684,-3.4784844,-0.5228609,-3.3256881
TCGA-CC-A8HU-01,-12.613175,-5.5439787,2.6377304,-2.206016,-1.0383095,2.8732169,1.2660211,-10.776638,14.360763,-21.069326
