TCGA-BR-7958-01,19.0707,1.6433036,-12.513531,-5.5125494,0.14992142,-0.75005656,0.5000697,-0.9250661,0.69330955,-1.917692,13.945136,4.322116,-1.1930815,-2.220263,-6.8412952,-5.069586,-5.1466856
TCGA-D7-6820-01,18.568005,-15.089753,-15.304606,11.577001,1.4874182,-0.2181239,-0.72590315,-1.1622034,0.6814016,12.743232,7.038771,1.6931716,-24.359613,3.1365006,13.230509,12.290729,-2.9371543
TCGA-BR-A4IU-01,20.316374,-1.660929,-8.771895,-37.472176,-0.7084139,0.121861696,1.4151185,-0.07167511,0.40067518,-1.8905717,3.791051,4.5098915,-0.7365724,-15.283323,-4.3816066,-11.920293,-6.7264266
TCGA-RD-A8N9-01,21.575207,1.2318547,0.58317006,-23.74861,-0.06496863,-0.15457784,1.1210563,-0.3043812,0.6007191,7.374354,6.425573,3.7570965,-11.853439,-4.243135,0.30352986,5.5451508,-5.639578
TCGA-BR-8484-01,19.417936,-7.696235,-5.5187464,-7.312567,0.3807181,-0.57386744,0.61616004,-0.8471764,0.75269365,5.574174,8.725438,1.5722388,-16.253136,3.503213,5.900604,6.2689176,-1.4678283
TCGA-IN-AB1V-01,14.626097,9.176714,-4.2628455,7.105155,-0.70060724,0.33112672,1.2740273,-0.59789556,0.11033936,10.904157,4.5893884,1.8907224,-20.104183,5.09109,12.602206,6.2499194,-1.3658162
TCGA-3M-AB46-01,13.470364,7.556603,3.006708,3.6856492,0.84670097,-0.094672814,0.8129956,-0.71781546,0.8747348,11.00596,3.0376573,3.4618814,-16.523287,-3.1612,10.589019,6.8056297,-2.9193938
TCGA-BR-6452-01,16.482635,-8.711689,-9.332038,3.9541857,-0.39649212,-1.2887924,0.5301858,-1.4250505,0.699829,-3.6160524,18.538864,3.3783593,5.9177427,-8.065986,-18.244633,0.2681146,-8.418553
TCGA-VQ-A8PX-01,16.008133,-8.910271,-11.02372,18.801262,2.1525316,-1.0487912,-0.6820984,-1.2865896,1.3479881,7.0646925,4.6856585,0.8435372,-18.810263,5.2946043,10.116104,7.5120635,-1.0175221
TCGA-BR-A4CR-01,13.921463,3.340124,3.8362012,-16.533262,0.31521466,1.0762588,-0.27805018,-1.4793586,0.08154099,8.029709,6.3769326,1.8180274,-18.082918,-2.0487592,3.5978746,10.93468,-3.812442
TCGA-D7-5578-01,17.569304,6.197023,-5.031866,0.10146062,-0.13459651,-0.54023224,1.3672552,-0.6046812,0.72128105,3.2076597,13.198763,4.809915,-4.750109,-5.8289385,-3.1918771,2.1588135,-5.635746
TCGA-FP-8211-01,15.357367,-11.570833,-8.201384,6.161558,0.113545954,-0.8916178,0.40594676,-1.2725397,0.6746776,4.2047663,4.1160846,2.7578912,-14.695518,1.0085807,8.874654,5.4542274,-1.6557888
TCGA-VQ-A8PK-01,18.168093,-7.3584332,-4.214481,3.3884776,0.26547676,0.77101713,-0.4154921,-1.3277522,0.091100454,12.273634,1.2264204,0.63888854,-25.444347,1.6863179,17.77324,3.9772563,0.70502245
TCGA-D7-6524-01,20.157022,5.21818,-2.1357932,-8.489995,-0.6293752,-0.57138026,1.3087069,-0.5727087,0.38804013,7.1126227,13.922691,3.3400927,-4.805482,3.3616893,-2.2850199,5.04736,-5.2782345
TCGA-BR-8680-01,8.872115,0.40639353,-3.7739773,5.2485924,0.22991385,0.45321175,0.3091825,-0.60025424,0.054103553,-0.62698025,13.631189,2.8597205,-5.7361507,-7.727172,-2.8105042,12.113639,-4.660927
TCGA-BR-A4QI-01,12.679874,-3.285018,-1.4596142,-1.1317223,0.26828337,-0.18517588,1.2433547,-0.20817725,0.94609565,-9.702642,8.780952,4.8066783,7.4629793,-17.621284,-15.445277,-16.21815,-8.485294
TCGA-B7-A5TK-01,18.7348,6.1890283,-8.71936,-12.401866,-0.212722,-0.3650918,0.44219422,-0.75238734,0.3440118,1.9733917,13.373745,2.4648254,-7.3143854,1.6044962,-1.4413574,-0.5262091,-3.7983673
TCGA-VQ-A91Z-01,11.591121,-12.545431,-12.524709,1.2690402,0.3034122,0.59073675,-0.1959824,-0.5968108,0.18103412,7.6099224,4.910764,7.2010202,-7.631526,-18.231636,-5.5265837,2.6179285,-8.357529
TCGA-BR-8592-01,18.520308,6.9321423,-4.2086277,-38.502502,-0.2151845,-0.07338632,1.3997482,0.1423155,0.78734314,2.843411,16.67531,2.931732,-4.886916,-2.3480225,-10.753673,6.084947,-6.7299113
TCGA-VQ-A8P8-01,16.812572,3.572799,-7.49183,0.47018734,0.67126155,-0.42192614,1.1604507,-0.30892384,1.0395645,0.3681806,15.540701,3.7148457,0.9468025,-5.530964,-10.951107,0.71841455,-6.648666
